-9.140936289074801, 2.479564032697553
-8.73591390193474, 3.9782016348773865
-8.331439212410828, 5.20435967302452
-8.028014733065874, 6.158038147138964
-7.724590253720923, 7.111716621253404
-7.320115564197007, 8.337874659400544
-6.814864513302208, 9.700272479564031
-6.208563252228448, 11.335149863760218
-5.703586050141713, 12.561307901907355
-5.198608848054988, 13.787465940054492
-4.1892021414976774, 15.967302452316073
-3.281393342735477, 17.60217983651226
-1.9707529472977967, 19.64577656675749
-0.5601577369134461, 21.416893732970024
0.4465104815631271, 22.234332425068118
1.7546862377281514, 23.05177111716621
3.0617665986608813, 23.324250681198905
4.467980228116062, 22.91553133514986
5.872824613530867, 21.82561307901907
7.576711897361463, 19.509536784741144
9.379184752098368, 16.239782016348773
10.380649843221562, 14.468664850136236
11.48152205167527, 12.152588555858308
12.382210781427581, 10.245231607629425
13.083537578902686, 9.155313351498634
14.284090753494993, 6.430517711171664
15.385510659564858, 4.386920980926426
16.587433078197535, 2.3433242506811993
17.989265126723538, -0.24523160762942808
19.792285679076585, -3.2425068119891023
21.094162912655932, -5.5585831062670295
22.09562800377912, -7.329700272479563
23.59796256486794, -9.91825613079019
25.000068462202016, -12.370572207084471
26.00153355332521, -14.141689373296998
26.902769980693662, -15.776566757493185
27.90450892062492, -17.411444141689373
28.60528802048389, -18.77384196185286
29.006202675502855, -19.318801089918253
